기준일ID,시간대구분,행정동코드,총생활인구수
20190119,5,11440660,55453.8146
20190119,5,11440710,26267.2715
20190119,6,11440660,53246.7853
20190119,6,11440710,25654.2938
20190119,7,11440660,52965.2747
20190119,7,11440710,25269.9955
20190119,8,11440660,55954.275
20190119,8,11440710,24326.9899
20190119,9,11440660,62769.2624
20190119,9,11440710,22849.2451
20190119,10,11440660,71502.2572
20190119,10,11440710,22113.1931
20190119,11,11440660,81892.9203
20190119,11,11440710,22261.6954
20190119,12,11440660,95907.4604
20190119,12,11440710,22523.8769
20190119,13,11440660,110156.0106
20190119,13,11440710,23057.741
20190119,14,11440660,121683.0176
20190119,14,11440710,24336.8442
20190119,15,11440660,129014.2964
20190119,15,11440710,24537.781
20190119,16,11440660,134779.7006
20190119,16,11440710,25508.7416
20190119,17,11440660,140260.182
20190119,17,11440710,26350.2388
20190119,18,11440660,144767.1358
20190119,18,11440710,27073.4828
20190119,19,11440660,143181.28
20190119,19,11440710,27493.1971
20190119,20,11440660,135882.6516
20190119,20,11440710,27670.0168
20190119,21,11440660,125753.2978
20190119,21,11440710,26498.6654
20190119,22,11440660,107336.8301
20190119,22,11440710,26345.2012
20190119,23,11440660,76583.3409
20190119,23,11440710,27978.1735
20190120,0,11440660,73663.3865
20190120,0,11440710,27260.4258
20190120,1,11440660,68784.8376
20190120,1,11440710,26704.7923
20190120,2,11440660,64451.318
20190120,2,11440710,26525.2825
20190120,3,11440660,61162.1905
20190120,3,11440710,26562.5679
20190120,4,11440660,58754.8001
20190120,4,11440710,26801.4185
20190120,5,11440660,56349.755
20190120,5,11440710,26532.9047
20190120,6,11440660,53113.5747
20190120,6,11440710,26291.2089
20190120,7,11440660,52174.8208
20190120,7,11440710,25690.464
20190120,8,11440660,54570.4788
20190120,8,11440710,25335.3125
20190120,9,11440660,59868.1135
20190120,9,11440710,24284.6762
20190120,10,11440660,68107.3543
20190120,10,11440710,23947.4234
20190120,11,11440660,77014.4154
20190120,11,11440710,22991.1313
20190120,12,11440660,87938.9674
20190120,12,11440710,23061.8423
20190120,13,11440660,99397.8237
20190120,13,11440710,23829.103
20190120,14,11440660,108137.8261
20190120,14,11440710,24211.8754
20190120,15,11440660,114476.0669
20190120,15,11440710,24439.0828
20190120,16,11440660,119115.8681
20190120,16,11440710,24648.8976
20190120,17,11440660,120176.6298
20190120,17,11440710,24991.2785
20190120,18,11440660,116848.95
20190120,18,11440710,25473.6925
20190120,19,11440660,111429.3693
20190120,19,11440710,25168.6795
20190120,20,11440660,101032.2391
20190120,20,11440710,24767.1822
20190120,21,11440660,87991.2649
20190120,21,11440710,24876.9557
20190120,22,11440660,74583.7458
20190120,22,11440710,24622.5028
20190120,23,11440660,53325.5782
20190120,23,11440710,26691.0522
20190121,0,11440660,50149.534
20190121,0,11440710,26228.0596
20190121,1,11440660,48321.8015
20190121,1,11440710,26437.5968
20190121,2,11440660,47168.9784
20190121,2,11440710,26415.1278
20190121,3,11440660,46220.4989
20190121,3,11440710,26400.5302
20190121,4,11440660,45844.8748
20190121,4,11440710,26814.2293
20190121,5,11440660,46090.2735
20190121,5,11440710,26380.7727
20190121,6,11440660,47267.4497
20190121,6,11440710,25717.9197
20190121,7,11440660,52288.2697
20190121,7,11440710,24065.5529
20190121,8,11440660,62992.0808
20190121,8,11440710,22143.9071
20190121,9,11440660,74702.5784
20190121,9,11440710,21526.0842
20190121,10,11440660,81944.3685
20190121,10,11440710,20677.5525
20190121,11,11440660,89209.7332
20190121,11,11440710,20104.8823
20190121,12,11440660,95781.8293
20190121,12,11440710,20235.5097
20190121,13,11440660,101374.1299
20190121,13,11440710,20522.6101
20190121,14,11440660,104826.9523
20190121,14,11440710,20420.6849
20190121,15,11440660,108182.486
20190121,15,11440710,20596.911
20190121,16,11440660,109580.8822
20190121,16,11440710,21072.4483
20190121,17,11440660,111486.5711
20190121,17,11440710,21422.6801
20190121,18,11440660,111724.0361
20190121,18,11440710,22292.1549
20190121,19,11440660,109165.4347
20190121,19,11440710,22636.9048
20190121,20,11440660,101156.0652
20190121,20,11440710,23341.0054
20190121,21,11440660,91022.8993
20190121,21,11440710,23072.4146
20190121,22,11440660,77032.6761
20190121,22,11440710,23104.0257
20190121,23,11440660,55634.3696
20190121,23,11440710,25875.1257
20190122,0,11440660,50689.5865
20190122,0,11440710,25766.3465
20190122,1,11440660,49035.2549
20190122,1,11440710,25861.4231
20190122,2,11440660,47696.3518
20190122,2,11440710,25882.8049
20190122,3,11440660,46674.3429
20190122,3,11440710,26489.8329
20190122,4,11440660,46226.7603
20190122,4,11440710,26882.7234
20190122,5,11440660,46359.7719
20190122,5,11440710,26612.1236
20190122,6,11440660,47540.9295
20190122,6,11440710,26129.1229
20190122,7,11440660,52476.2035
20190122,7,11440710,24827.1423
20190122,8,11440660,64526.6014
20190122,8,11440710,22235.9541
20190122,9,11440660,75833.1078
20190122,9,11440710,20858.8736
20190122,10,11440660,83339.8298
20190122,10,11440710,20492.1838
20190122,11,11440660,91117.6481
20190122,11,11440710,20254.502
20190122,12,11440660,98331.1939
20190122,12,11440710,20300.1405
20190122,13,11440660,104390.3312
20190122,13,11440710,20304.192
20190122,14,11440660,109087.5822
20190122,14,11440710,20570.8564
20190122,15,11440660,110933.929
20190122,15,11440710,21110.0277
20190122,16,11440660,112888.4769
20190122,16,11440710,21663.0134
20190122,17,11440660,114889.365
20190122,17,11440710,21972.5119
20190122,18,11440660,117405.33
20190122,18,11440710,22742.3743
20190122,19,11440660,113975.5157
20190122,19,11440710,23722.6556
20190122,20,11440660,106785.6951
20190122,20,11440710,24184.7155
20190122,21,11440660,95277.1507
20190122,21,11440710,23847.576
20190122,22,11440660,79631.5521
20190122,22,11440710,23848.0809
20190122,23,11440660,57007.5685
20190122,23,11440710,26115.0383
20190123,0,11440660,51837.9314
20190123,0,11440710,25965.9005
20190123,1,11440660,50494.4414
20190123,1,11440710,26161.346
20190123,2,11440660,49260.4165
20190123,2,11440710,26100.0345
20190123,3,11440660,48209.7348
20190123,3,11440710,26113.9659
20190123,4,11440660,47757.0104
20190123,4,11440710,26484.274
20190123,5,11440660,47799.1414
20190123,5,11440710,26111.0871
20190123,6,11440660,49013.3489
20190123,6,11440710,25546.0627
20190123,7,11440660,53590.3287
20190123,7,11440710,24268.1462
20190123,8,11440660,64312.6582
20190123,8,11440710,21610.0908
20190123,9,11440660,75648.0967
20190123,9,11440710,20373.1146
20190123,10,11440660,83260.6103
20190123,10,11440710,19868.0703
20190123,11,11440660,91002.5816
20190123,11,11440710,19968.0261
20190123,12,11440660,97576.0524
20190123,12,11440710,20342.1181
20190123,13,11440660,103935.615
20190123,13,11440710,20326.2858
20190123,14,11440660,108181.2257
20190123,14,11440710,20349.6096
20190123,15,11440660,111089.5926
20190123,15,11440710,20586.066
20190123,16,11440660,112593.4402
20190123,16,11440710,21166.2435
20190123,17,11440660,115373.9358
20190123,17,11440710,21468.3174
20190123,18,11440660,117989.3499
20190123,18,11440710,22348.9011
20190123,19,11440660,116322.7797
20190123,19,11440710,24061.0734
20190123,20,11440660,108703.8896
20190123,20,11440710,24478.5996
20190123,21,11440660,97288.0004
20190123,21,11440710,24005.6076
20190123,22,11440660,81409.2791
20190123,22,11440710,23895.4558
20190123,23,11440660,57195.3693
20190123,23,11440710,25978.1087
20190124,0,11440660,54326.0163
20190124,0,11440710,25774.8089
20190124,1,11440660,51830.7178
20190124,1,11440710,25920.6488
20190124,2,11440660,50459.715
20190124,2,11440710,25989.5752
20190124,3,11440660,49236.3014
20190124,3,11440710,26013.4127
20190124,4,11440660,48706.9197
20190124,4,11440710,26328.2408
20190124,5,11440660,48839.485
20190124,5,11440710,25941.0265
20190124,6,11440660,50040.3893
20190124,6,11440710,25318.3036
20190124,7,11440660,54660.1307
20190124,7,11440710,24027.7123
20190124,8,11440660,65123.6799
20190124,8,11440710,21667.8031
20190124,9,11440660,76175.6934
20190124,9,11440710,20545.2456
20190124,10,11440660,83422.0647
20190124,10,11440710,20208.0773
20190124,11,11440660,90837.4503
20190124,11,11440710,19805.2988
20190124,12,11440660,98754.6979
20190124,12,11440710,19970.1687
20190124,13,11440660,104925.0388
20190124,13,11440710,20145.9071
20190124,14,11440660,108485.3219
20190124,14,11440710,20123.6709
20190124,15,11440660,111431.1219
20190124,15,11440710,20553.6239
20190124,16,11440660,113742.1951
20190124,16,11440710,21158.701
20190124,17,11440660,116255.3976
20190124,17,11440710,21520.0526
20190124,18,11440660,119013.045
20190124,18,11440710,22456.6882
20190124,19,11440660,118304.4477
20190124,19,11440710,23632.7688
20190124,20,11440660,111951.1999
20190124,20,11440710,23865.1257
20190124,21,11440660,100725.1023
20190124,21,11440710,23569.6253
20190124,22,11440660,85343.9102
20190124,22,11440710,23477.9568
20190124,23,11440660,61414.4487
20190124,23,11440710,26007.6686
20190125,0,11440660,56417.3894
20190125,0,11440710,25694.4986
20190125,1,11440660,53671.4419
20190125,1,11440710,25402.2878
20190125,2,11440660,52122.9512
20190125,2,11440710,25538.3558
20190125,3,11440660,51086.448
20190125,3,11440710,25632.6946
20190125,4,11440660,50181.4938
20190125,4,11440710,26083.5255
20190125,5,11440660,50144.9871
20190125,5,11440710,25725.3005
20190125,6,11440660,50733.8355
20190125,6,11440710,25327.7763
20190125,7,11440660,55038.6742
20190125,7,11440710,23848.9802
20190125,8,11440660,65784.3506
20190125,8,11440710,21502.0348
20190125,9,11440660,76885.1415
20190125,9,11440710,20659.4467
20190125,10,11440660,84093.2138
20190125,10,11440710,19891.961
20190125,11,11440660,92970.4712
20190125,11,11440710,19712.1024
20190125,12,11440660,100622.3882
20190125,12,11440710,19978.2173
20190125,13,11440660,107174.0167
20190125,13,11440710,20014.7702
20190125,14,11440660,112025.3424
20190125,14,11440710,20462.3291
20190125,15,11440660,114520.6805
20190125,15,11440710,20768.6895
20190125,16,11440660,117122.3344
20190125,16,11440710,20996.0164
20190125,17,11440660,120974.8465
20190125,17,11440710,21656.1688
20190125,18,11440660,126887.1711
20190125,18,11440710,22597.109
20190125,19,11440660,131216.0369
20190125,19,11440710,24931.5269
20190125,20,11440660,125979.3082
20190125,20,11440710,25866.9948
20190125,21,11440660,116292.8288
20190125,21,11440710,25684.932
20190125,22,11440660,102096.3609
20190125,22,11440710,25248.1345
20190125,23,11440660,76443.2634
20190125,23,11440710,27223.8341
20190126,0,11440660,69864.7588
20190126,0,11440710,26625.5884
20190126,1,11440660,66585.9084
20190126,1,11440710,26424.5991
20190126,2,11440660,64709.0762
20190126,2,11440710,26186.8444
20190126,3,11440660,62589.7567
20190126,3,11440710,26233.4205
20190126,4,11440660,60699.8888
20190126,4,11440710,26695.1943
20190126,5,11440660,59111.3862
20190126,5,11440710,26445.5946
20190126,6,11440660,57866.9806
20190126,6,11440710,26012.2957
20190126,7,11440660,58407.2063
20190126,7,11440710,25795.7621
20190126,8,11440660,61094.7878
20190126,8,11440710,25018.8217
20190126,9,11440660,67246.272
20190126,9,11440710,24177.4135
20190126,10,11440660,75041.0504
20190126,10,11440710,23419.5806
20190126,11,11440660,83694.7177
20190126,11,11440710,23071.9343
20190126,12,11440660,94787.5817
20190126,12,11440710,23232.9539
20190126,13,11440660,105371.6161
20190126,13,11440710,23788.8443
20190126,14,11440660,113334.0161
20190126,14,11440710,24458.1401
20190126,15,11440660,120256.2728
20190126,15,11440710,24822.9082
20190126,16,11440660,126915.5795
20190126,16,11440710,25493.687
20190126,17,11440660,130795.1593
20190126,17,11440710,26137.8074
20190126,18,11440660,131341.8468
20190126,18,11440710,27033.8909
20190126,19,11440660,130565.9907
20190126,19,11440710,26807.5825
20190126,20,11440660,125145.9996
20190126,20,11440710,26811.074
20190126,21,11440660,115358.7389
20190126,21,11440710,26102.9058
20190126,22,11440660,99686.5989
20190126,22,11440710,26048.7313
20190126,23,11440660,77686.7568
20190126,23,11440710,27420.9844
20190127,0,11440660,72538.5623
20190127,0,11440710,26163.5628
20190127,1,11440660,68182.3557
20190127,1,11440710,26294.5328
20190127,2,11440660,64331.7973
20190127,2,11440710,26303.2387
20190127,3,11440660,60984.7566
20190127,3,11440710,26186.4483
20190127,4,11440660,59160.7502
20190127,4,11440710,26148.4363
20190127,5,11440660,56435.1732
20190127,5,11440710,25800.6941
20190127,6,11440660,53327.2481
20190127,6,11440710,25384.3461
20190127,7,11440660,52928.391
20190127,7,11440710,25090.9587
20190127,8,11440660,54755.9202
20190127,8,11440710,24503.4982
20190127,9,11440660,59844.6078
20190127,9,11440710,23619.2083
20190127,10,11440660,68285.0216
20190127,10,11440710,22867.3712
20190127,11,11440660,77856.1059
20190127,11,11440710,22362.8201
20190127,12,11440660,89326.753
20190127,12,11440710,22669.8428
20190127,13,11440660,101215.6109
20190127,13,11440710,23344.9647
20190127,14,11440660,109867.8452
20190127,14,11440710,23917.2826
20190127,15,11440660,114939.5326
20190127,15,11440710,24497.3449
20190127,16,11440660,117113.7406
20190127,16,11440710,24482.2163
20190127,17,11440660,119797.5344
20190127,17,11440710,24814.7437
20190127,18,11440660,118018.1059
20190127,18,11440710,25326.1689
20190127,19,11440660,112902.8717
20190127,19,11440710,25467.3437
20190127,20,11440660,102486.57
20190127,20,11440710,25176.1922
20190127,21,11440660,90822.4985
20190127,21,11440710,25048.201
20190127,22,11440660,76947.9113
20190127,22,11440710,24228.2027
20190127,23,11440660,55617.0702
20190127,23,11440710,26247.3098
20190128,0,11440660,52211.549
20190128,0,11440710,25920.4387
20190128,1,11440660,50153.0683
20190128,1,11440710,25940.0794
20190128,2,11440660,48898.2932
20190128,2,11440710,26242.297
20190128,3,11440660,47984.2786
20190128,3,11440710,26231.1867
20190128,4,11440660,47374.7729
20190128,4,11440710,26491.3375
20190128,5,11440660,47429.3633
20190128,5,11440710,26085.7796
20190128,6,11440660,48475.6216
20190128,6,11440710,25602.7512
20190128,7,11440660,53133.4654
20190128,7,11440710,24017.1702
20190128,8,11440660,64543.0131
20190128,8,11440710,21497.2756
20190128,9,11440660,76245.5444
20190128,9,11440710,20699.9223
20190128,10,11440660,83333.5832
20190128,10,11440710,19991.576
20190128,11,11440660,90115.0671
20190128,11,11440710,19912.481
20190128,12,11440660,96137.5399
20190128,12,11440710,19916.7863
20190128,13,11440660,101145.3838
20190128,13,11440710,20360.9323
20190128,14,11440660,105474.3061
20190128,14,11440710,20352.0714
20190128,15,11440660,107631.6955
20190128,15,11440710,20602.1264
20190128,16,11440660,110021.7447
20190128,16,11440710,21106.216
20190128,17,11440660,111358.4876
20190128,17,11440710,21384.1229
20190128,18,11440660,113223.715
20190128,18,11440710,21971.1531
20190128,19,11440660,110197.6125
20190128,19,11440710,23027.0495
20190128,20,11440660,102763.3829
20190128,20,11440710,23156.0755
20190128,21,11440660,93121.374
20190128,21,11440710,23099.0136
20190128,22,11440660,78835.4102
20190128,22,11440710,23256.7773
20190128,23,11440660,56657.2018
20190128,23,11440710,25823.8813
20190129,0,11440660,51858.7013
20190129,0,11440710,25667.1997
20190129,1,11440660,50167.6611
20190129,1,11440710,26364.8937
20190129,2,11440660,47608.1757
20190129,2,11440710,26235.5397
20190129,3,11440660,46939.5409
20190129,3,11440710,26307.8755
20190129,4,11440660,46333.7581
20190129,4,11440710,26432.2208
20190129,5,11440660,46731.1979
20190129,5,11440710,25998.6768
20190129,6,11440660,48113.9472
20190129,6,11440710,25480.5552
20190129,7,11440660,52827.1622
20190129,7,11440710,23837.9005
20190129,8,11440660,64460.7825
20190129,8,11440710,21244.1456
20190129,9,11440660,75490.3948
20190129,9,11440710,20399.603
20190129,10,11440660,82993.0152
20190129,10,11440710,19908.1825
20190129,11,11440660,89597.077
20190129,11,11440710,19780.3437
20190129,12,11440660,95837.3115
20190129,12,11440710,19886.2971
20190129,13,11440660,101474.0024
20190129,13,11440710,20127.4029
20190129,14,11440660,105794.2432
20190129,14,11440710,20743.1569
20190129,15,11440660,108987.742
20190129,15,11440710,20789.6739
20190129,16,11440660,111678.059
20190129,16,11440710,21475.2662
20190129,17,11440660,113169.0941
20190129,17,11440710,22204.3241
20190129,18,11440660,116119.3043
20190129,18,11440710,23150.1982
20190129,19,11440660,114291.3956
20190129,19,11440710,23841.4814
20190129,20,11440660,107345.1964
20190129,20,11440710,24254.7194
20190129,21,11440660,97459.614
20190129,21,11440710,23665.46
20190129,22,11440660,80550.0848
20190129,22,11440710,23505.0501
20190129,23,11440660,58354.1495
20190129,23,11440710,25968.9553
20190130,0,11440660,52861.1522
20190130,0,11440710,25663.4401
20190130,1,11440660,50504.8666
20190130,1,11440710,22573.1535
20190130,2,11440660,49759.9364
20190130,2,11440710,22823.3303
20190130,3,11440660,48788.0381
20190130,3,11440710,23271.0177
20190130,4,11440660,47973.2023
20190130,4,11440710,23254.9335
20190130,5,11440660,48141.4826
20190130,5,11440710,22983.7625
20190130,6,11440660,49339.2829
20190130,6,11440710,22686.1739
20190130,7,11440660,53958.0463
20190130,7,11440710,21813.566
20190130,8,11440660,64313.7513
20190130,8,11440710,19731.8929
20190130,9,11440660,75990.563
20190130,9,11440710,19445.2023
20190130,10,11440660,83668.9739
20190130,10,11440710,19247.4684
20190130,11,11440660,91078.7463
20190130,11,11440710,19226.8644
20190130,12,11440660,98199.7516
20190130,12,11440710,20167.4773
20190130,13,11440660,103361.4704
20190130,13,11440710,20238.8889
20190130,14,11440660,107198.6232
