기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20203,11440660,서교동,CS100007,치킨전문점,1101606416,41968,761455515,340150901,125617996,130208913,161635692,163326201,180666713,192259209,147891692,133701126,0,22070604,60990181,402203075,482641430,616326272,432202850,34259302,448717912,217342792,165158460,133029065,50021594,28522,13446,4740,5055,6108,5964,6655,7165,6281,3993,0,1264,3465,17198,16048,22514,18388,1825,17950,7629,5826,5377,2291
20203,11440710,연남동,CS200029,네일숍,83669789,582,65198705,18471084,5852767,24668264,10033589,10112581,14531504,18471084,0,0,4887101,14146656,27780788,33411107,3444137,7163652,73421541,0,38416916,12226269,8271485,5645355,16025168,456,126,66,147,73,73,97,126,0,0,15,104,210,242,11,84,472,0,343,74,39,47,53
20203,11440710,연남동,CS300022,화장품,48000000,2056,36911329,11088671,7563222,0,11146955,9732163,8468989,5613786,5474885,0,1646906,8996026,27242455,10114613,0,26309058,21690942,0,5905561,2291539,15443922,3234762,21124216,1354,702,146,0,529,409,270,403,299,0,91,585,820,560,0,1203,853,0,324,177,761,234,560
20203,11440660,서교동,CS300002,편의점,15780050548,2925147,11201580131,4578470417,2041447812,2146351804,2304422438,2188481427,2520876650,2561292226,2017178191,2273421024,2178302230,2011432337,2163842037,3989251759,3163801161,9390722284,6037551529,324496672,6771567690,3954103365,2347198788,1492606569,538300729,2105764,819383,383426,407437,436131,413051,465719,454600,364783,349864,471013,428717,433126,732713,509714,1704034,1188865,80100,1365310,715853,386786,257935,86916
20203,11440660,서교동,CS200016,당구장,77584075,5199,53227650,24356425,10734978,10282755,11668380,8884706,11656831,15624411,8732014,13202044,0,912393,9332463,29246284,24890891,64684872,12813058,1791127,21764775,6988748,28420923,10749922,7782436,3523,1676,708,657,726,603,829,1058,618,796,0,87,656,2020,1640,4265,927,174,1581,515,1754,665,502
20203,11440660,서교동,CS200008,한의원,2735338420,25428,2368838189,366500231,625365213,358949541,554237313,400970837,429315285,349639529,16860702,0,260550550,909313837,869260460,694910090,1303483,589751592,2145586828,1207114,673348625,784270728,656477825,442988102,177046026,21715,3713,5249,3887,4549,3558,4472,2968,745,0,3502,7559,8171,6175,21,9032,16396,45,4835,6284,5292,4457,4515
20203,11440710,연남동,CS200024,스포츠클럽,36783360,86,32975075,3808285,3010525,5124298,18274745,5124298,1441209,2591264,1217021,0,0,14687737,5153413,16942210,0,32555814,4227546,0,2911533,3779170,10344676,3202686,16545295,68,18,11,18,27,6,6,12,6,0,0,23,12,51,0,63,23,0,18,12,22,17,17
20203,11440710,연남동,CS300018,의약품,154867589,15844,130663430,24204159,25234684,30155633,26056680,24417860,24798573,19230534,4973625,136115,19068287,42694368,32041228,52904320,8023271,66505782,88361807,864479,41982059,31045605,15326544,35023073,30625829,13039,2805,2600,2803,2477,2586,2573,2151,654,14,1592,3743,3348,6044,1103,6296,9548,137,5541,3411,1814,2741,2200
20203,11440660,서교동,CS300026,완구,173248854,6770,110510961,62737893,10109929,19603194,22083757,25555087,33158994,35580590,27157303,0,0,1813270,55750266,78571783,37113535,133100138,40148716,5338886,58558627,83932706,17558673,5913150,1946812,3779,2991,165,723,834,896,1161,1824,1167,0,0,73,2588,3399,710,3042,3728,504,3524,1762,571,322,87
20203,11440660,서교동,CS300015,가방,238238472,9284,134681027,103557445,14542292,16745450,39982683,29924833,33485769,57043799,46513646,0,870678,13460114,75247546,122802685,25857449,110700951,127537521,4434157,156721859,37936996,29000895,8473321,1671244,5213,4071,747,860,1331,1052,1223,2212,1859,0,22,607,2868,4792,995,4233,5051,329,5741,1569,1108,465,72
20203,11440710,연남동,CS300010,반찬가게,618076411,15095,570104907,47971504,119534717,148636667,63027743,98064165,140841615,47971504,0,0,34523213,146173901,414909338,22469959,0,524278713,58227413,0,121355280,109887134,155224890,179511278,16527543,14141,954,3019,3179,2224,2542,3177,954,0,0,954,3972,9692,477,0,12214,1770,0,2586,4497,3697,3044,159
20203,11440660,서교동,CS200025,자동차수리,116798711,916,101358214,15440497,10389763,25740960,26397684,19181663,19648144,14589819,850678,0,25358520,17186025,45074189,27621842,1558135,78302159,19731880,0,19527345,31297982,18933617,19987328,8287768,757,159,125,163,136,154,179,139,20,0,188,200,318,206,4,530,167,0,90,203,186,139,81
20203,11440660,서교동,CS200019,PC방,535900107,114202,358506495,177393612,76429681,75291023,75908510,65112215,65765066,93138166,84255446,104120636,21491744,44426654,85118483,165074572,115668018,424306479,111593628,29541063,391904233,69431991,19279085,24335157,1408578,75645,38557,15664,15942,15806,13826,14407,20790,17767,19970,4913,9782,20097,35986,23454,89612,24590,8470,83198,12620,4388,5073,453
20203,11440660,서교동,CS300031,가구,1837920086,1930,1098206538,739713548,138958576,259516105,60377852,286921338,352432667,306116317,433597231,0,14590443,176586909,580062365,1066680369,0,748055333,1082512366,0,86997352,600540249,682197603,317753013,143079481,1044,886,213,251,103,286,191,460,426,0,28,225,596,1081,0,642,1266,0,76,735,602,337,158
20203,11440660,서교동,CS300028,화초,874702720,36594,633537634,241165086,188556845,93836112,104290697,102316695,144537285,148868280,92296806,0,32819243,162974667,207191644,415148893,56568273,354106247,425904355,6088346,332194203,214478663,87573248,49955972,89720173,24128,12466,4026,4474,5150,4196,6282,7689,4777,0,1066,6395,9499,16569,3065,15998,19176,558,19554,9439,2896,1950,771
20203,11440660,서교동,CS300022,화장품,22317963633,945163,15020320073,7297643560,2822561706,2824767064,2995243332,2737659108,3640088863,3838617086,3459026474,32756154,382167067,3934408036,5768768924,9045757970,3154105482,4698160785,17247719933,642331803,12463527379,3868770521,2172723747,2142318709,656208559,640490,304673,109483,123904,132119,124857,150127,173255,131418,314,13045,134435,230302,434348,132719,196237,748350,40604,549177,176185,80118,76914,21594
20203,11440660,서교동,CS200029,네일숍,327511623,5087,179870458,147641165,27805602,20590295,51785243,29457659,50231659,108926108,38715057,0,2811724,31441035,124042347,160290225,8926292,19677268,296705088,2091234,129527999,116603335,28762923,28734326,10662539,3408,1679,645,533,683,603,944,1305,374,0,62,788,1710,2340,187,337,4703,69,2934,1328,269,325,114
20203,11440660,서교동,CS200007,치과의원,3710202936,30474,3495598959,214603977,624184113,711028990,764319599,758145267,637920990,214603977,0,0,478351681,1042836045,1552849914,629642382,6522914,1535576128,2143344451,9190704,461457342,461824708,777485726,876682599,1092279500,27797,2677,5175,6582,4525,5695,5820,2677,0,0,4895,9467,11872,4216,24,12744,17705,202,7240,4944,5533,6506,6026
20203,11440660,서교동,CS200017,골프연습장,105115851,1897,74789553,30326298,14162718,15780681,9049243,21711912,14084999,14694639,15631659,9305843,0,16268296,21425110,37478698,20637904,42843563,46662097,0,12972151,29709018,38943454,2269014,5612024,1377,520,312,323,209,259,274,308,212,204,0,128,424,531,610,1072,403,0,390,435,554,80,16
20203,11440710,연남동,CS300020,서적,302401506,369,302401506,0,154630683,23539834,86018868,32333333,5878788,0,0,0,102878788,84861673,68238892,11149425,35272728,121182407,181219099,0,0,56051202,217278011,29072293,0,369,0,201,88,37,23,20,0,0,0,93,109,124,23,20,202,167,0,0,86,137,146,0
20203,11440710,연남동,CS300001,슈퍼마켓,1894133609,130600,1344650256,549483353,275613527,260944144,266016463,253171489,288904633,344719874,204763479,64277,80161600,312408540,415612978,754722535,331163679,750016958,1125710727,12156064,384328615,412036481,424061653,376323702,266821169,93090,37510,18925,17966,19097,17696,19406,22716,14794,5,5928,20524,27602,51065,25476,54948,74627,1312,31878,31782,26026,23189,15387
20203,11440710,연남동,CS300028,화초,10606737,304,7112421,3494316,787768,2830339,377003,1080367,2036944,2999147,495169,0,0,1969421,5283674,3353642,0,1614925,5193644,0,3674376,2397066,703364,33761,0,187,117,12,63,17,45,50,89,28,0,0,56,141,107,0,62,174,0,135,73,23,6,0
20203,11440710,연남동,CS200007,치과의원,753894559,5811,625022123,128872436,75838064,171459487,206994159,33916137,136814276,128872436,0,0,44597830,327388851,314206361,67701517,0,482631800,271262759,0,100416005,172289694,78324824,224523459,178340577,5257,554,1248,1189,1493,174,1153,554,0,0,609,2073,2110,1019,0,3116,2695,0,690,1304,1169,1325,1323
20203,11440710,연남동,CS300024,운동/경기용품,265066503,534,265066503,0,0,32007708,0,233058795,0,0,0,0,0,0,265066503,0,0,0,265066503,0,0,32007708,233058795,0,0,534,0,0,267,0,267,0,0,0,0,0,0,534,0,0,0,534,0,0,267,267,0,0
20203,11440710,연남동,CS100009,호프-간이주점,1684402113,37514,1046427713,637974400,172861716,166653165,224024504,196544351,286343977,395790756,242183644,486866723,3827148,2756177,7797054,404669999,778485012,836703190,788473259,13408886,874162825,481303036,132835259,97691831,25774610,23445,14069,3931,3845,5020,4407,6242,8496,5573,10314,109,329,556,9514,16692,18176,18679,395,20900,10003,2580,2378,600
20203,11440710,연남동,CS300021,문구,7883242,1186,6213747,1669495,1068445,1402186,1039974,1235316,1467826,1387951,281544,0,515243,2424761,2137681,2805557,0,3428356,3737185,0,753685,2433461,1753325,1271299,953772,940,246,166,190,166,205,213,190,56,0,103,324,380,379,0,451,601,0,103,372,349,151,80
20203,11440710,연남동,CS200005,스포츠 강습,1114494,8,1114494,0,0,1114494,0,0,0,0,0,0,0,0,1114494,0,0,1114494,0,0,0,0,1114494,0,0,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0
20203,11440660,서교동,CS300018,의약품,8562069306,543708,7327271097,1234798209,1636233314,1628960149,1278909889,1408775107,1374392638,1033428003,201370206,2220522,1620911204,2522089333,2523300953,1736210093,157337201,3610475252,4882650038,33014173,1404237208,1394750949,1593340314,1539358377,2528424270,454923,88785,100821,96213,83271,84700,89918,67960,20825,159,87023,148486,156282,135037,16721,225375,318218,4305,153664,103750,86392,85776,109705
20203,11440660,서교동,CS200034,여관,178722736,2261,136828290,41894446,72476213,11080484,12757820,14335716,26178057,24037773,17856673,28764477,9778895,11903719,49287265,52575666,26412714,132274605,46448131,2713366,74598711,94632400,2802248,3630489,345522,1536,725,305,145,279,322,485,388,337,484,153,274,317,533,500,1416,845,69,1413,653,53,65,8
20203,11440710,연남동,CS200028,미용실,298324787,8167,210025079,88299708,29809932,46436853,52602234,30123160,51052900,60199670,28100038,0,4072705,46796624,92849907,144320911,10284640,144508332,153015051,1438254,62519936,87617195,75007793,45766361,25173844,5686,2481,1038,1218,1106,1109,1215,1736,745,0,147,1538,3072,3254,156,5031,3120,48,1811,2515,1603,1402,771
20203,11440660,서교동,CS300004,핸드폰,1611170206,13306,1486991912,124178294,237724450,313542494,526996060,146422721,262306187,24132995,100045299,179627070,92373392,207240901,944093702,83692536,104142605,319083815,504899011,709846,143928113,48590521,166194602,365222692,99337052,11058,2248,3807,684,1343,2627,2597,830,1418,1248,1248,3198,3940,1675,1997,5241,6816,85,2357,1343,2572,4441,1258
20203,11440710,연남동,CS300043,전자상거래업,2136469005,52547,1059881836,1076587169,103146114,100894221,372226272,272535048,211080181,701873928,374713241,0,0,218933639,843599379,968084762,105851225,153742013,1954305940,61039488,1175003339,684762522,70494441,116472364,275799,23134,29413,1602,1571,6379,6855,6727,18471,10942,0,0,3154,18024,27811,3558,4658,47653,1274,32476,12432,2705,3401,23
20203,11440710,연남동,CS300033,철물점,90268633,6172,72817904,17450729,11077586,9286919,14955960,15181026,22316413,16379542,1071187,0,4973658,19324045,26381726,39589204,0,50617452,34617048,0,8695742,28460160,18369661,16091263,13617675,5100,1072,1033,829,919,977,1342,964,108,0,476,1381,1898,2417,0,3425,2318,0,776,1542,1467,1031,929
20203,11440710,연남동,CS300011,일반의류,812870967,6485,614903616,197967351,39123170,63162029,64024590,75950322,372643505,117483125,80484226,1095345,0,79660770,272431104,425056841,34626907,238365558,556776488,4279727,98150075,393778910,189502951,93115402,16314982,4379,2106,634,825,854,725,1341,1318,788,59,0,540,1602,3431,853,2087,4266,93,2660,1516,1297,619,166
20203,11440710,연남동,CS300004,핸드폰,47000000,141,47000000,0,45821937,1178063,0,0,0,0,0,0,0,1178063,45821937,0,0,0,1178063,0,0,1178063,0,0,0,141,0,94,47,0,0,0,0,0,0,0,47,94,0,0,0,47,0,0,47,0,0,0
20203,11440660,서교동,CS200032,가전제품수리,53239779,336,53239779,0,11553002,11466969,2492691,21212533,6514584,0,0,0,19161808,4994221,8905624,20178126,0,42539772,4530156,0,35357,1644115,19926410,21106257,4357789,336,0,114,53,54,88,27,0,0,0,62,124,105,45,0,178,107,0,9,27,88,89,71
20203,11440710,연남동,CS300035,인테리어,28268551,47,28268551,0,28268551,0,0,0,0,0,0,0,0,28268551,0,0,0,28268551,0,0,0,0,0,0,28268551,47,0,47,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0,0,47
20203,11440660,서교동,CS200001,일반교습학원,130826987,351,108525342,22301645,28113632,12741320,47993118,7863968,11813304,17782656,4518989,0,8553416,27380339,38847705,23420980,32624547,40038768,90788219,0,18321204,18200176,77388853,12956840,3959914,317,34,81,45,140,23,28,16,18,0,11,57,118,54,111,121,230,0,44,69,216,17,5
20203,11440660,서교동,CS300014,신발,3379005572,84027,2153230729,1225774843,303850603,358728818,401995558,528494283,560161467,716833924,508940919,0,612962,733950170,891245292,1485585930,267611218,1674030287,1704975285,119606299,1809544341,818905943,317750666,253686239,59512084,52410,31617,8294,9126,11121,11084,12785,18565,13052,0,10,13407,22675,39823,8112,29892,54135,3201,47069,16940,7989,6966,1862
20203,11440660,서교동,CS100010,커피-음료,11551745404,1270405,7704165748,3847579656,1324510082,1523478210,1565204082,1532177979,1758795395,2191221904,1656357752,201699083,815906105,2710896253,3397472608,3433065626,992705729,4179269275,6854514947,376028252,5603444942,2661441319,1254824270,864062896,273982528,872507,397898,153898,169949,179747,173743,195170,224849,173049,14147,126519,314205,363360,360514,91660,480135,753883,46618,636554,290641,137552,96153,26496
20203,11440660,서교동,CS200028,미용실,9810324665,130804,5927365000,3882959665,870718819,1026089620,1180014260,1234797211,1615745090,2455613789,1427345876,1358037,132050950,1602593461,3447199942,4207068709,420053566,3147071899,6623746716,139917415,4200038478,2712501265,1327731820,1033083200,357546436,84744,46060,12819,14484,16817,17399,23225,29072,16988,38,2304,28042,43711,53187,3522,61485,68702,1884,54922,36674,18219,13566,4925
20203,11440710,연남동,CS200008,한의원,200007031,9522,160829933,39177098,29253720,56316015,10495468,26084643,38680087,39177098,0,0,18477963,84346341,69424625,27758102,0,83931759,116075272,0,16936800,21053881,72687776,21717350,67611224,8195,1327,1763,1980,1206,1781,1465,1327,0,0,912,2951,3126,2533,0,5059,4463,0,1482,1388,2456,1700,2496
20203,11440660,서교동,CS300011,일반의류,31457142297,854006,20475428986,10981713311,3399022267,3789896398,4447975553,4012553924,4825980844,6285494871,4696218440,257842053,84121303,2757657867,8681616417,15503620502,4172284155,8841643682,22268597176,2151582180,18896992996,4243925808,2888126659,2465217698,464395522,547968,306038,90386,101289,114709,110805,130779,176153,129885,6039,4721,68027,230221,421615,123383,202285,651109,66549,543409,101010,69676,60779,11972
20203,11440710,연남동,CS100007,치킨전문점,237210524,11695,158902656,78307868,30702173,26938352,28937948,31846353,40477830,40782539,37525329,18111353,0,6875523,16446894,125544227,70232527,116303518,108629400,2763447,55130388,53790385,55901060,38475968,18871669,7945,3750,1489,1380,1502,1616,1958,1991,1759,771,0,288,797,6204,3635,5802,5471,135,2924,2811,2610,1882,912
20203,11440710,연남동,CS300002,편의점,1802510828,291217,1220610111,581900717,219188934,234272018,245985985,239007635,282155539,312652585,269248132,311517054,193690251,203449374,230325975,462586234,400941940,1056457298,727178239,26675180,755108648,515707972,259280099,162834631,64029006,202083,89134,37063,39524,41353,39964,44179,47088,42046,42315,39371,39386,40876,72610,56659,165954,122878,7217,127032,82159,38850,24227,9346
20203,11440710,연남동,CS100001,한식음식점,7407550479,188224,4599707892,2807842587,767684494,798826600,938336169,926804657,1168055972,1502077780,1305764807,316431583,47277044,1304982192,855966598,3678640617,1204252445,3823181326,2886593146,42507548,1821531270,1420497979,1301325877,1323171483,800740316,127216,61008,22754,22550,26555,24933,30424,32744,28264,7735,2475,47488,28872,78166,23488,94569,80306,2490,57724,36394,29176,30101,19001
20203,11440660,서교동,CS300016,안경,843723808,15704,543380019,300343789,93611078,117994154,108005438,94376318,129393031,170651335,129692454,0,10946344,148505976,262803473,374920223,46547792,353315695,481835538,17004055,363032034,197987250,115484408,96716154,44927333,10990,4714,1800,2298,2220,2023,2649,2645,2069,0,208,2678,4415,7014,1389,3564,12087,817,9388,2213,1323,1421,489
20203,11440660,서교동,CS100004,양식음식점,7874729407,253883,4720736346,3153993061,771658813,889913996,945763927,907533654,1205865956,1811957552,1342035509,587268113,48703858,1373624895,1308824882,3231650929,1324656730,3517018243,3867108941,188424138,3796942212,1909167686,756243489,571916105,161433558,158747,95136,27467,29596,32380,30815,38489,53783,41353,15615,1830,57767,47879,97484,33308,109020,137050,8428,130812,60147,23673,18042,4975
20203,11440660,서교동,CS200006,일반의원,19821729955,293685,17015442123,2806287832,3797373434,3532174486,3272124389,3071148558,3342621256,2657158906,149128926,0,1988500280,6169685438,6190022262,5453757257,19764718,4670609336,15151120619,72546618,6124044230,5936515625,3431555359,2749864744,1507203379,258504,35181,58528,54896,44470,48149,52461,33569,1612,0,49707,86569,98197,59132,80,102884,190801,1622,85043,66611,48955,47783,43671
