기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20234,D,발달상권,3120002,서촌(경복궁역),1367690,585106,782584,186680,231259,244723,233668,206289,265070,186954,250970,243952,254892,288235,142685,187767,190679,203877,203580,205188,198889,177711
20234,D,발달상권,3120001,서대문역,1264670,631457,633213,127612,190941,262695,276203,213992,193227,138659,295294,247353,242239,237077,104048,187554,208033,217010,216938,205123,124242,105770
20234,A,골목상권,3111080,굽은다리역 3번,610620,269029,341591,96341,65221,78909,98707,93880,177564,151913,120823,71117,72138,111274,83353,84035,84021,84701,82933,84740,90327,99862
20234,A,골목상권,3111078,굽은다리역 4번,3993470,1835464,2158004,690285,444923,591448,618381,599268,1049165,1245670,836692,404503,389640,572475,544490,577222,563302,559066,558534,558900,581503,594942
20234,A,골목상권,3111075,굽은다리역 2번,1466211,661627,804584,259300,156769,206710,229290,228394,385747,471379,314651,145676,137071,198910,198526,210998,208470,206097,206579,206222,211942,215901
20234,A,골목상권,3111074,명일역 1번,556151,255570,300581,109784,56062,68920,93181,86143,142060,186225,116593,54076,51131,73829,74298,79867,78181,77476,76950,77008,82271,84398
20234,A,골목상권,3111073,둔촌동역 1번(한산중학교),3652326,1758617,1893709,707366,434361,529508,597776,524414,858902,1007185,780971,416429,405571,564242,477927,526734,523225,523876,520921,518763,514856,523952
20234,A,골목상권,3111072,굽은다리역 1번(십자성마을),1769593,817382,952212,290871,195296,271998,273025,257746,480656,502565,360364,183424,188945,290860,243434,254501,247115,245209,245215,244730,260737,272085
20234,A,골목상권,3111064,둔촌동역 4번,502718,240009,262710,76536,60207,63594,83415,85134,133832,152174,102175,51908,49908,76356,70197,72112,70950,70241,70213,71010,73251,74942
20234,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),925036,448865,476171,156925,114489,127442,164029,146627,215521,257574,187208,107094,103294,146115,123750,130688,130508,131233,130258,132645,130713,138992
20234,A,골목상권,3111061,암사역 1번,2426274,1124862,1301412,324770,286057,374471,413237,395569,632172,701094,492857,254747,255620,395386,326569,346368,337934,331275,333385,333723,363800,379787
20234,A,골목상권,3111060,암사역 2번(서울강동초등학교),3356807,1565167,1791639,565362,380796,513518,546340,511198,839591,934085,686132,361655,365090,553624,456221,480398,471664,469637,469026,467816,492119,506144
20234,A,골목상권,3111059,강동역 4번(강풀만화거리),3297129,1578187,1718943,429300,443303,587691,529505,502705,804625,948613,676845,353613,355291,518931,443838,471627,463789,460879,460773,459932,485890,494239
20234,A,골목상권,3111054,암사역 4번(삼성광나루아파트),219305,108505,110800,40286,23308,32689,38117,34374,50533,56999,42811,22618,23910,40035,32933,30452,30038,29873,29955,30327,33525,35136
20234,A,골목상권,3111052,암사역 3번(천호동자전거거리),1332220,626251,705969,219312,159684,252078,228110,192238,280796,369307,275788,152047,150886,211384,172807,190444,191429,190363,191107,189379,191003,188493
20234,A,골목상권,3111051,천호역 6번,2830143,1307565,1522578,414016,380381,459441,424455,425493,726357,787431,568729,306685,311448,472330,383518,402662,395148,391884,392454,395670,422072,430252
20234,A,골목상권,3111050,강동구청(강동구청역 2번),375640,164139,211501,73907,38738,54946,60079,58810,89161,88883,78885,51462,50530,62524,43355,55135,56038,56057,56417,56046,48633,47315
20234,A,골목상권,3111048,천호역 1번(천호문구완구거리),1305147,617634,687514,99295,205352,248705,218251,210463,323082,327373,265694,158342,167255,222519,163964,184519,184912,185714,185768,187251,192233,184750
20234,A,골목상권,3111046,마천역(마천초등학교),1969359,953800,1015559,289243,185285,259261,289207,351192,595170,577807,408528,208448,204848,303736,265993,281834,275858,274071,274153,274384,287558,301499
20234,A,골목상권,3111042,거여역 1번(거여공원),2153412,1021658,1131754,324126,244578,306551,333435,378106,566618,583718,429932,232702,237881,367407,301769,308432,302048,301719,299521,303722,315832,322140
20234,A,골목상권,3111041,거여역 8번,121898,57554,64344,18892,15126,18041,20176,19366,30296,36990,26324,11904,11525,17626,17530,17493,17686,17775,17694,17648,16826,16776
20234,A,골목상권,3111032,방이역 1번,351460,161363,190097,79791,35143,41410,54529,56026,84561,73344,72807,51263,50174,63918,39954,50676,51226,50360,51395,50769,49235,47799
20234,A,골목상권,3111030,방이역 2번,1278143,576187,701957,276046,136777,154462,196522,205970,308367,311072,267317,164021,155531,217324,162879,177034,178803,176128,179957,178883,191311,196027
20234,A,골목상권,3111029,오금역 4번,181206,86642,94564,42386,17628,25008,31419,26004,38761,46842,38364,21989,21682,28680,23649,26187,26681,26719,26666,26355,24296,24300
20234,A,골목상권,3111028,문현중학교(장지역 1번),885311,430663,454647,172576,115034,175652,147059,119325,155664,189142,191710,124794,124422,153725,101517,129192,131194,129988,130717,130258,119036,114923
20234,A,골목상권,3111026,문정역 2번,986225,483607,502618,154135,129897,217849,172924,142857,168564,259587,208815,125667,118876,155228,118052,141667,142728,143285,142530,141303,137612,137101
20234,A,골목상권,3111025,경찰병원역 3번,911019,433950,477070,128420,128997,178564,155735,127060,192246,244884,194835,104295,105445,146604,114956,130006,130115,131203,130558,129669,129144,130325
20234,A,골목상권,3111024,경찰병원역 4번(건너말공원),386403,188871,197532,51604,57077,73413,64597,59970,79742,103004,80467,46971,45852,60839,49270,56329,56797,57367,57455,56561,51674,50219
20234,A,골목상권,3111023,문정역 1번,871362,446457,424903,89414,158092,197522,154848,122893,148591,205191,194617,119842,114591,138293,98828,128606,133345,134549,133585,131705,107335,102238
20234,A,골목상권,3111021,방이역 4번,2717753,1273003,1444749,680847,307197,361875,446788,373703,547344,551626,491603,332291,380117,620280,341836,381773,387850,383711,390383,395621,399898,378518
20234,A,골목상권,3111019,한성백제역 3번,1444462,659126,785338,254599,180845,262241,233263,208825,304692,439194,296203,143505,143862,229103,192595,205027,202079,201999,201544,203506,216201,214106
20234,A,골목상권,3111017,송파나루역 3번,158358,75306,83052,24824,20488,28888,27566,24180,32411,44021,32568,17901,17820,25395,20653,22685,22497,22333,22377,22356,22797,23315
20234,A,골목상권,3111016,송파역 2번,748497,325226,423271,180321,78567,116389,110434,107267,155520,182843,175207,105356,92696,108415,83982,110105,111311,109997,111093,110626,98303,97060
20234,A,골목상권,3111015,석촌역 3번,1742160,781340,960819,291352,275330,353833,276625,225328,319692,484809,365596,196511,193618,274721,226908,249429,248484,248727,248342,249804,250489,246887
20234,A,골목상권,3111014,송파나루역 2번,737056,366305,370749,76870,147720,173240,122576,92679,123971,202149,137562,75910,73820,134901,112712,103230,102509,102873,103682,107252,111607,105902
20234,A,골목상권,3111013,송파나루역 1번(송리단길),2336528,1070430,1266098,232795,462228,535239,382666,301162,422437,605798,427534,278935,288660,431083,304518,328952,321188,319738,321097,332831,361113,351609
20234,A,골목상권,3111012,석촌역 6번,930494,428004,502491,145103,123245,196435,160576,128965,176171,243634,188464,110719,108204,154622,124853,133008,132910,132087,132144,133362,131952,135030
20234,A,골목상권,3111011,잠실나루역,42750,19462,23289,9033,4300,5125,8002,6325,9964,9480,9192,5213,5598,7780,5488,6181,6243,6316,6223,6280,5970,5534
20234,A,골목상권,3111010,석촌역 7번,1684519,784058,900461,189157,265117,405171,290237,221223,313614,492275,342879,188422,180665,258946,221331,238317,236347,235680,237575,237423,249463,249716
20234,A,골목상권,3111008,석촌고분역 3번,659817,310764,349053,97661,90314,140681,115169,88917,127076,211448,141080,66328,63247,90267,87446,95168,92985,92132,92252,92068,95927,99288
20234,A,골목상권,3111007,석촌고분역 4번,1098317,524230,574088,190211,163644,226525,174405,145523,198008,361520,234838,107047,99652,146084,149177,159015,155987,154666,154113,154217,158346,161973
20234,A,골목상권,3111006,석촌고분역 1번,1967889,899733,1068156,294722,271851,410364,350476,271435,369041,562006,393923,206076,206416,321976,277488,281511,277895,275815,276115,276631,287702,292218
20234,A,골목상권,3111005,삼전역 3번,1572185,724938,847247,242225,223206,333360,267586,205436,300374,531908,340435,144511,136080,206862,212389,226677,220914,218486,218006,217916,231489,238698
20234,A,골목상권,3111004,삼전역 1번,2279196,1077403,1201792,372226,341448,447557,389775,312724,415467,663603,467590,235968,235358,362931,313746,324756,321907,321432,321400,322405,335306,331993
20234,A,골목상권,3111003,삼전역 4번,2200455,1023538,1176917,305688,306597,455095,371826,300646,460602,659793,467936,224866,216692,330982,300186,314850,307285,306486,305541,305815,322750,337728
20234,A,골목상권,3110995,봉은사역 4번,609525,294013,315511,117835,59815,101522,116000,94273,120078,157422,139894,74015,70331,91460,76403,87214,87733,87829,88308,87267,85560,85616
20234,A,골목상권,3110991,삼성중앙역 5번,214389,105117,109272,16664,40767,56595,49114,29353,21896,20258,38650,46526,47355,45605,15994,28220,30611,32867,34124,33517,29116,25934
20234,A,골목상권,3110990,청담역 12번,56486,28354,28131,5497,7186,11588,11659,9009,11549,7734,12814,9463,9296,10988,6190,7919,8452,8635,8697,8543,7435,6806
20234,A,골목상권,3110988,청담역 3번,130375,64263,66112,19254,14895,22765,26696,19911,26854,25788,30166,18939,20073,21119,14287,17934,18576,19086,19328,19007,18626,17818
20234,A,골목상권,3110986,삼성중앙역 7번,248759,125075,123684,20976,37617,59850,54197,36352,39769,60339,51579,34782,35020,38615,28425,36480,38316,38569,38638,37423,30376,28957
20234,A,골목상권,3110975,매봉역 1번,309595,136516,173079,46038,43110,51017,49399,50436,69595,58782,65984,48052,47000,57175,32603,43893,45719,46693,46280,46430,40853,39726
20234,A,골목상권,3110973,강남구청역 4번,957180,453341,503838,177592,136906,180310,197411,135628,129332,183540,212534,155463,143730,163856,98056,137139,146579,149394,150096,146960,118666,108345
20234,A,골목상권,3110971,선정릉역 4번,752158,367670,384488,40952,141472,212199,159250,95361,102923,189854,166745,105479,100474,108459,81146,109824,114002,115459,115362,111172,94771,91567
20234,A,골목상권,3110968,강남구청역 2번,286258,146597,139659,28489,51391,72520,58430,39826,35601,45561,57238,50526,50574,53826,28531,41228,45259,46934,46912,45170,32566,28189
20234,A,골목상권,3110967,역삼역 8번,554678,296948,257730,26268,113034,165622,123971,67074,58712,106353,116062,96123,88266,92316,55557,79784,86715,89565,88996,84288,62132,63198
20234,A,골목상권,3110965,언주역 6번,963332,482777,480555,50064,199136,283892,206601,114392,109247,204645,215624,151374,143296,151690,96704,138212,146009,149691,148602,143020,117624,120174
20234,A,골목상권,3110961,언주역 3번,1226153,605491,620661,183474,185826,258064,253661,165233,179895,311104,267325,167248,163618,180200,136657,178459,186879,188385,189135,183607,154969,144718
20234,A,골목상권,3110958,역삼역 4번,626463,334994,291470,23541,145040,180583,129956,78200,69145,85249,131754,122446,121799,114776,50439,91884,102407,104848,105138,100064,67631,54490
20234,A,골목상권,3110956,언주역 8번,482333,250480,231852,17737,113933,136654,99813,56315,57878,98611,104496,78704,80342,76380,43799,68637,72865,74540,75192,72295,62326,56476
20234,A,골목상권,3110950,논현역 7번,190527,89548,100980,13433,35869,47338,39305,25386,29196,36994,40227,31159,32173,31563,18410,28378,30042,30729,30508,29560,21654,19656
20234,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),12320,6639,5681,1497,1359,2308,2502,1966,2687,674,2996,2783,2781,2432,653,1828,1858,1926,1898,1971,1648,1192
20234,A,골목상권,3110939,양재역 8번(양재동우체국),1856532,882747,973785,195905,267282,422206,339521,262668,368950,401748,380108,268014,266104,330841,209719,268023,280284,285046,287037,280180,234878,221081
20234,A,골목상권,3110929,남부터미널역 1번,1573104,719322,853782,312961,194558,261816,320908,206274,276587,451841,338184,173978,175997,232504,200599,227039,227485,227291,226999,225025,219091,220175
20234,A,골목상권,3110927,잠원역,137666,66386,71281,30069,11955,16048,26477,24696,28424,26244,33032,20929,19696,23170,14594,19593,20691,20482,20005,20550,19252,17093
20234,A,골목상권,3110923,방배역 1번,37733,17897,19835,4680,5889,5516,6056,6209,9382,4262,7808,7410,7056,8107,3089,5518,5898,5678,6047,5595,4868,4127
20234,A,골목상권,3110922,내방역 1번,869804,380348,489456,150921,107380,147965,149491,121502,192544,251956,184195,100721,97721,127318,107893,125048,124776,126186,125719,124601,122262,121213
20234,A,골목상권,3110920,방배역 2번(백석예술대학교),51245,24458,26787,7270,8403,7675,7622,8062,12214,8980,11191,7868,8094,9907,5206,7424,7838,7796,8094,7700,6608,5783
20234,A,골목상권,3110919,내방역 8번,566465,251790,314675,96420,66990,86004,108593,91190,117268,169596,117691,61385,60829,84142,72822,81572,81429,80875,81519,80177,80298,80594
20234,A,골목상권,3110918,방배역 3번,1012575,474419,538157,166789,157460,171622,188437,138358,189909,284153,205341,114929,114850,159742,133560,146938,151984,148799,149966,146315,136968,131606
20234,A,골목상권,3110916,내방역 4번,669635,305673,363962,124831,86648,127683,121412,88997,120064,159753,136685,85657,87003,117357,83180,97254,98521,98381,97527,97558,90488,89908
20234,A,골목상권,3110914,내방역 6번,263628,118811,144818,39767,35752,49226,49012,37961,51911,73796,54788,30309,30172,40681,33882,38052,38750,39753,39245,39066,35263,33501
20234,A,골목상권,3110910,내방역 5번,512191,235032,277161,93025,66353,89115,102651,67329,93719,139130,108517,59795,58535,79978,66236,73862,74318,75617,75376,73936,70020,69065
