기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20204,D,발달상권,3120186,가로수길,CS300032,가전제품,83543488,565,80647299,2896189,16420207,25396701,11946074,11206503,15677814,2896189,0,0,13504259,26816568,35872099,7350562,0,50923250,12725167,0,8129655,18003796,14407553,12719521,10387891,537,28,118,131,124,68,96,28,0,0,79,181,203,102,0,338,85,0,52,142,130,73,28
20204,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,2288389011,38772,1468278241,820110770,233013427,287804352,236495751,351893096,359071615,475160065,344950705,519896532,10960999,170414454,45515741,722847034,818754251,1102887103,1053696129,35055299,1052269106,591129025,252701542,157275268,68152995,24144,14628,4081,4256,3891,5577,6339,8252,6376,7937,48,143,702,14467,15475,16975,21131,1187,23343,8163,2582,2331,502
20204,D,발달상권,3120186,가로수길,CS200003,예술학원,932059416,1693,780686978,151372438,147960457,80009214,225142719,154782502,172792086,57646845,93725593,0,15317157,104087498,430232815,382421946,0,377466147,554593269,14646752,209354506,138699521,400674109,153262554,15421974,1519,174,207,130,513,405,264,99,75,0,33,190,683,787,0,672,1021,16,339,397,676,233,32
20204,D,발달상권,3120186,가로수길,CS200006,일반의원,6319777724,16980,5415783617,903994107,1073846950,1272049743,845167300,1099110551,1125609073,903994107,0,0,1248006018,2280890944,1932928395,855861797,2090570,1052583868,5237854066,11674838,641379446,1079059794,2175051792,1844119023,539153041,14705,2275,3345,3101,2787,2633,2839,2275,0,0,2700,5288,5836,3113,43,4795,12168,103,2686,3187,4040,4062,2886
20204,D,발달상권,3120186,가로수길,CS200007,치과의원,1107192648,9209,915705777,191486871,160054885,240829711,220804631,178276937,115739613,191486871,0,0,145820300,463294552,404256019,93821777,0,569904870,534974864,3818662,40809551,111598571,173164667,335036112,440452171,8196,1013,2004,1981,1760,1198,1253,1013,0,0,1818,2707,3639,1045,0,4894,4303,57,638,1617,1381,2265,3240
20204,D,발달상권,3120186,가로수길,CS200016,당구장,2602288,201,1608671,993617,272006,401934,312200,328091,294440,610378,383239,70105,0,0,538404,1403030,590749,2031169,342111,157035,820693,103755,449605,420629,421563,121,80,23,19,23,28,28,47,33,5,0,0,56,93,47,164,28,19,60,10,33,42,28
20204,D,발달상권,3120186,가로수길,CS100001,한식음식점,7020672379,191024,5099466470,1921205909,897365660,983712700,975847994,1093881715,1148658401,1175123254,746082655,610454381,58488388,1205928821,690566926,2803614468,1651619395,3165025652,2612682373,83450751,2343354674,1679611378,836311774,585932932,249046508,143749,47275,27276,28418,28512,28995,30548,28199,19076,9538,1963,62151,29501,63866,24005,84516,84331,3967,71856,45617,22263,17617,7525
20204,D,발달상권,3120186,가로수길,CS100002,중식음식점,716064902,19276,555172462,160892440,93639971,101826972,109194628,135627481,114883410,103035562,57856878,21400121,0,184899368,73960972,314618897,121185544,290237990,184180840,3567340,89446877,121216043,91230646,86009243,82948684,14457,4819,2829,2829,3029,2939,2831,2610,2209,277,0,7893,2978,7000,1128,9620,6838,345,5142,4558,2883,2048,1482
20204,D,발달상권,3120186,가로수길,CS300043,전자상거래업,6689765155,135967,4671848206,2017916949,717956054,714969340,829459478,1010960582,1398502752,1335454088,682462861,0,19332438,1471628341,2098925316,2862982016,236897044,1497681800,5192083355,41439300,2665751419,1935751655,697257991,1119113205,230451585,95853,40114,16733,14568,18533,20258,25761,23976,16138,0,567,26004,37621,66450,5325,16379,119588,1359,66067,38261,13912,11685,4683
20204,D,발달상권,3120186,가로수길,CS100005,제과점,468590897,29644,293767785,174823112,51227827,55066892,55313559,59567494,72592013,94324286,80498826,0,15077058,109338393,156280925,170573285,17321236,140299104,286169599,4591343,167377924,123860228,68407799,46319590,15911820,18494,11150,3371,3355,3501,3554,4713,6170,4980,0,775,6055,9803,11771,1240,8742,19242,511,12218,7734,3997,2667,858
20204,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1170182510,3284,897618158,272564352,246566234,175358864,191833304,207881554,75978202,224188212,48376140,0,26799627,161941545,445365404,469448004,66627930,555923969,614258541,0,24039736,43146917,898745037,149685968,54564852,2484,800,732,500,425,629,198,649,151,0,63,461,1348,1224,188,1506,1778,0,54,104,2555,407,164
20204,D,발달상권,3120186,가로수길,CS200002,외국어학원,215507091,411,183358792,32148299,39936183,34376327,29077414,42445452,37523416,23321847,8826452,0,7002747,11473164,75282919,107835806,13912455,85045077,130462014,0,0,4003298,155527548,37189808,18786437,339,72,73,96,53,59,58,53,19,0,10,30,147,193,31,172,239,0,0,22,283,69,37
20204,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,106526538,10117,81202884,25323654,15508011,15873274,20929945,14218362,14673292,13531412,11792242,1874787,8083005,20872530,28905915,32784368,14005933,55646082,32595374,574792,13901094,20572771,15367007,16377477,21448314,7508,2609,1592,1616,1466,1323,1511,1345,1264,268,702,2119,2334,3261,1433,6349,2676,132,2232,2176,1516,875,2094
20204,D,발달상권,3120186,가로수길,CS300024,운동/경기용품,2457181043,6101,2292157741,165023302,147355242,586274659,547444723,623469026,387614091,137593525,27429777,0,16564928,540871062,956545014,940235789,2964250,1346962319,527272743,0,208036318,275818261,403769869,761672837,224937776,5193,908,1045,1081,1045,1081,941,768,140,0,105,1500,2125,2301,70,3592,1846,0,279,1150,1776,1500,732
20204,D,발달상권,3120186,가로수길,CS100008,분식전문점,1186091485,64588,825435820,360655665,152838722,152895274,165302476,178534469,175864879,195660630,164995035,25768432,1758711,396586198,239947689,463317004,58713451,391448923,642390239,24141025,454441088,298377397,141372563,92824809,22682276,48119,16469,9279,9284,9866,10022,9668,9603,6866,544,170,24965,13666,23661,1582,22205,35476,1565,26375,15304,7575,5371,1494
