매장,매장명,판매일자,전표번호,브랜드명,카테고리,판매상품,결제수단,판매금액,환불금액,판매수량,환불수량,본사바코드,비고
M012,이마트_월계점,2024-01-06,11010,세영유니온,여성 모자,모자,"상품권, 카드",78000,,2,,B225KA02400000F,"70000원 상품권, 8000원 카드"
M012,이마트_월계점,2024-01-06,11052,세영유니온,여성 모자,바라클라바(아이보리),카드,19000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-06,11037,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11051,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11032,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11020,오브원,홈웨어,여set,카드,39000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11017,오브원,홈웨어,여체크바지,카드,25000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11061,오브원,홈웨어,여set,,39000,,1,,B225KA04100000F,"14000원 현금, 25000원 카드"
M012,이마트_월계점,2024-01-06,11049,오브원,홈웨어,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11023,오브원,홈웨어,여체크바지,카드,25000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-06,11024,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11006,윈드스카프,양말,양말3,현금,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11058,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11040,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11039,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11001,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11009,윈드스카프,양말,양말36,카드,120000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11035,윈드스카프,양말,니트양말3,상품권,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-06,11004,팔레트슬라임,슬라임,슬라임,카드,18800,,2,,B235KB67500000F,"9900원 1건, 8900원 1건"
M012,이마트_월계점,2024-01-06,11002,팔레트슬라임,슬라임,슬라임,카드,17800,,2,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11008,팔레트슬라임,슬라임,슬라임,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11054,팔레트슬라임,슬라임,-,,17800,,2,,B235KB67500000F,당일취소건 추정
M012,이마트_월계점,2024-01-06,11046,팔레트슬라임,슬라임,슬라임,카드,9900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11003,팔레트슬라임,슬라임,-,,,17800,,2,B235KB67500000F,당일취소건 추정
M012,이마트_월계점,2024-01-06,11025,팔레트슬라임,슬라임,마카롱,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11031,팔레트슬라임,슬라임,마카롱,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11019,팔레트슬라임,슬라임,마카롱,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-06,11057,플레인782,문구 및 팬시,"메모지, 볼펜(쿠로미)",카드,11000,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11013,플레인782,문구 및 팬시,지우개,카드,4500,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11028,플레인782,문구 및 팬시,"지우개, 스티커",카드,11400,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11026,플레인782,문구 및 팬시,저금통,카드,20000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11012,플레인782,문구 및 팬시,지갑,"상품권, 카드",29000,,1,,B235KA00300000F,"10000원 상품권, 19000원 카드"
M012,이마트_월계점,2024-01-06,11011,플레인782,문구 및 팬시,"볼펜, 자, 지우개, 포스트잇",카드,17900,,4,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11038,플레인782,문구 및 팬시,거울,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11029,플레인782,문구 및 팬시,지우개,현금,9000,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11014,플레인782,문구 및 팬시,모루인형만들기,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11005,플레인782,문구 및 팬시,수첩,현금,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11019,플레인782,문구 및 팬시,"자, 젓가락",카드,25000,,4,,B235KA00300000F,"자 2개, 젓가락 2개"
M012,이마트_월계점,2024-01-06,11033,플레인782,문구 및 팬시,모루인형만들기,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11007,플레인782,문구 및 팬시,"거울, 핸드크림, 나비펜",카드,24800,,3,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11059,플레인782,문구 및 팬시,"스티커set, 볼펜",카드,20500,,2,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11053,플레인782,문구 및 팬시,샤프(포차코),카드,7000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-06,11046,플레인782,문구 및 팬시,모루인형만들기,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11037,마니,여성의류,"점퍼, 바지",카드,154900,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11048,마니,여성의류,가디건,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11007,마니,여성의류,골덴바지(블랙),카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11053,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11042,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11050,마니,여성의류,목폴라,카드,,19900,,1,B235KA99400000F,1/3 판매분
M012,이마트_월계점,2024-01-07,11005,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11060,마니,여성의류,목폴라,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11026,마니,여성의류,가디건,카드,59800,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11030,마니,여성의류,"가디건, 티셔츠, 목폴라",카드,69700,,3,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11047,마니,여성의류,조끼,카드,29900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11057,마니,여성의류,-,,29000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-07,11015,마니,여성의류,면바지,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11038,마니,여성의류,"니트자켓, 목폴라",현금,68900,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11024,마니,여성의류,골덴바지,카드,,27000,,1,B235KA99400000F,1/1 판매분
M012,이마트_월계점,2024-01-07,11049,마니,여성의류,"골덴바지(그레이, 아이보리)",카드,58000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11061,마니,여성의류,조끼,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11052,마니,여성의류,"누빔스커트(브라운), 조끼, 티셔츠",상품권,78800,,3,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11021,마니,여성의류,목폴라,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11012,마니,여성의류,-,,,29000,,1,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-01-07,11044,마니,여성의류,누빔스커트(블랙),카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11025,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11041,마니,여성의류,골덴바지(블랙),카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11006,마니,여성의류,조끼,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-07,11011,마니,여성의류,롱뽀글이점퍼,현금,105000,,1,,B235KA99400000F,누락건 추가(바코드 오류 추정)
M012,이마트_월계점,2024-01-07,11023,세영유니온,여성 모자,귀마개,카드,15000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11008,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11055,세영유니온,여성 모자,캐시미어머플러(그레이),카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11004,세영유니온,여성 모자,비스코스머플러,상품권,19000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11046,세영유니온,여성 모자,H쁘띠털머플러,현금,15000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11054,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11052,세영유니온,여성 모자,모자,상품권,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11020,세영유니온,여성 모자,모자,카드,58000,,2,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11051,세영유니온,여성 모자,니트머플러,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11014,세영유니온,여성 모자,-,,,29000,,1,B225KA02400000F,당일취소건 추정
M012,이마트_월계점,2024-01-07,11002,세영유니온,여성 모자,-,,29000,,1,,B225KA02400000F,당일취소건 추정
M012,이마트_월계점,2024-01-07,11009,세영유니온,여성 모자,모자,상품권,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-07,11058,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-07,11033,오브원,홈웨어,여set,카드,39000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-07,11061,오브원,홈웨어,남하의,카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-01-07,11022,오브원,홈웨어,"남하의, 여하의",카드,57000,,3,,B225KA04100000F,남하의 2개
M012,이마트_월계점,2024-01-07,11059,오브원,홈웨어,남set,카드,39000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-07,11039,윈드스카프,양말,"골지양말3, 니트양말3",카드,20000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11027,윈드스카프,양말,양말6,카드,20000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11016,윈드스카프,양말,양말,카드,4000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11029,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11056,윈드스카프,양말,양말6,카드,20000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11013,윈드스카프,양말,양말6,카드,20000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11017,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11035,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-07,11036,팔레트슬라임,슬라임,마카롱,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11040,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11034,팔레트슬라임,슬라임,슬라임,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11001,팔레트슬라임,슬라임,선물박스,상품권,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11019,팔레트슬라임,슬라임,마카롱,카드,13500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11043,팔레트슬라임,슬라임,선물박스,상품권,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-07,11045,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,누락건 추가(바코드 오류 추정)
M012,이마트_월계점,2024-01-07,11062,플레인782,문구 및 팬시,모루인형만들기,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11018,플레인782,문구 및 팬시,볼펜,카드,5000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11022,플레인782,문구 및 팬시,자,카드,4000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11032,플레인782,문구 및 팬시,인형(마이멜로디),카드,15000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11028,플레인782,문구 및 팬시,자,카드,4000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11003,플레인782,문구 및 팬시,볼펜,카드,5000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-07,11031,플레인782,문구 및 팬시,샤프+심,카드,8000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-08,11014,마니,여성의류,414,현금,78000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-08,11008,마니,여성의류,목폴라,현금,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-08,11012,마니,여성의류,가디건,카드,,19900,,1,B235KA99400000F,1/7 판매분
M012,이마트_월계점,2024-01-08,11012,마니,여성의류,롱뽀글이점퍼,현금,,105000,,1,B235KA99400000F,1/7 판매분
M012,이마트_월계점,2024-01-08,11002,세영유니온,여성 모자,"H에코퍼쁘띠(그레이, 블랙)",카드,30000,,2,,B225KA02400000F,
M012,이마트_월계점,2024-01-08,11003,세영유니온,여성 모자,"H에코퍼쁘띠(그레이, 블랙)",카드,30000,,2,,B225KA02400000F,
M012,이마트_월계점,2024-01-08,11007,세영유니온,여성 모자,귀마개(블랙),카드,15000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-08,11004,세영유니온,여성 모자,장갑(베이지),카드,12000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-08,11023,세영유니온,여성 모자,모자,카드,29000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-08,11006,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-08,11022,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-08,11017,오브원,홈웨어,남하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-08,11010,오브원,홈웨어,여set,"현금, 카드",,39000,,1,B225KA04100000F,"1/6 판매분, 14000원 현금, 25000원 카드"
M012,이마트_월계점,2024-01-08,11021,오브원,홈웨어,남set,상품권,39000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-08,11013,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-08,11009,윈드스카프,양말,-,,,105000,,1,B235KA78500000F,바코드 오류 추정
M012,이마트_월계점,2024-01-08,11015,윈드스카프,양말,"양말2, 니트양말1",현금,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-08,11019,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-08,11020,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-08,11016,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-01-08,11011,플레인782,문구 및 팬시,색연필set,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-08,11005,플레인782,문구 및 팬시,키링,카드,15000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-08,11001,플레인782,문구 및 팬시,"포스트잇, 메모지",현금,13300,,3,,B235KA00300000F,포스트잇 2개
M012,이마트_월계점,2024-01-08,11018,플레인782,문구 및 팬시,큐브,카드,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-08,11016,플레인782,문구 및 팬시,큐브,상품권,9900,,1,,B235KA00300000F,
M012,이마트_월계점,2024-01-08,11019,플레인782,문구 및 팬시,볼펜,카드,57500,,11,,B235KA00300000F,"5000원 6개, 5500원 5개"
M012,이마트_월계점,2024-01-09,11014,마니,여성의류,"가디건(핑크), 조끼(그레이)",상품권,39800,,2,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11001,마니,여성의류,바지(베이지),카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11012,마니,여성의류,줄무늬조끼,카드,,29900,,1,B235KA99400000F,1/7 판매분
M012,이마트_월계점,2024-01-09,11004,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11011,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11010,마니,여성의류,골덴바지(블랙),카드,29000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11005,마니,여성의류,넥워머,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11008,마니,여성의류,티셔츠,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11007,마니,여성의류,가디건,카드,19900,,1,,B235KA99400000F,
M012,이마트_월계점,2024-01-09,11002,세영유니온,여성 모자,바라클라바,카드,19000,,1,,B225KA02400000F,
M012,이마트_월계점,2024-01-09,11016,오브원,홈웨어,여set,현금,39000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-01-09,11015,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-09,11006,윈드스카프,양말,니트양말3,카드,10000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-01-09,11003,윈드스카프,양말,양말3,카드,10000,,1,,B235KA78500000F,
